"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPSERVSOC","Esito","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2015","2015",452,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2016","2016",431,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2017","2017",360,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2018","2018",370,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2019","2019",267,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2020","2020",385,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2021","2021",370,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2022","2022",320,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2013","2013",206,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2014","2014",130,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2015","2015",68,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2016","2016",97,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2017","2017",97,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2018","2018",179,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2019","2019",182,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2020","2020",170,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2021","2021",342,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2022","2022",342,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2013","2013",8,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2014","2014",9,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2015","2015",5,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2016","2016",3,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2017","2017",3,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2018","2018",3,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2019","2019",5,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2013","2013",935,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2014","2014",715,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2015","2015",520,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2016","2016",528,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2017","2017",457,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2018","2018",549,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2019","2019",449,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2020","2020",555,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2021","2021",712,,
"ITG2","Sardegna","USERS","utenti del 1522","F","femmine","WORLD","Mondo","ALL_VAL","chiamate valide","2022","2022",662,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2013","2013",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2015","2015",1,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2019","2019",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2013","2013",5,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2014","2014",9,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2015","2015",4,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2016","2016",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2017","2017",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2018","2018",4,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2019","2019",4,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2013","2013",6,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2014","2014",8,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2015","2015",4,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2016","2016",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2017","2017",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2018","2018",4,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2019","2019",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2013","2013",802,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2014","2014",639,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2015","2015",499,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2016","2016",459,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2017","2017",388,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2018","2018",389,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2019","2019",290,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2020","2020",422,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2021","2021",392,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TRANSF_SER","trasferito servizio","2022","2022",332,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2013","2013",233,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2014","2014",148,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2015","2015",89,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2016","2016",110,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2017","2017",113,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2018","2018",215,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2019","2019",206,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2020","2020",219,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2021","2021",397,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2022","2022",388,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2013","2013",9,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2014","2014",10,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2015","2015",5,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2016","2016",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2017","2017",3,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2018","2018",4,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2019","2019",6,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2013","2013",1035,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2014","2014",787,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2015","2015",588,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2016","2016",569,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2017","2017",501,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2018","2018",604,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2019","2019",496,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2020","2020",641,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2021","2021",789,,
"ITG2","Sardegna","USERS","utenti del 1522","T","totale","WORLD","Mondo","ALL_VAL","chiamate valide","2022","2022",720,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","TRANSF_SER","trasferito servizio","2013","2013",11,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2013","2013",3,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","ALL_VAL","chiamate valide","2013","2013",14,,
"ITG2","Sardegna","USERS","utenti del 1522","NRP","non indicato","WORLD","Mondo","ALL_VAL","chiamate valide","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2015","2015",6,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2016","2016",2,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2017","2017",4,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2020","2020",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2016","2016",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2017","2017",4,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2019","2019",3,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2013","2013",62,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2014","2014",33,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2015","2015",44,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2016","2016",53,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2017","2017",106,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2018","2018",73,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2019","2019",33,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2020","2020",155,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2021","2021",73,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TRANSF_SER","trasferito servizio","2022","2022",41,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2013","2013",423,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2014","2014",253,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2015","2015",254,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2016","2016",173,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2017","2017",327,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2018","2018",469,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2019","2019",274,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2020","2020",721,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2021","2021",1529,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2022","2022",1413,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2015","2015",6,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2016","2016",2,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2017","2017",4,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2018","2018",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2019","2019",4,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2020","2020",1,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2013","2013",485,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2014","2014",286,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2015","2015",298,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2016","2016",226,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2017","2017",433,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2018","2018",542,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2019","2019",307,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2020","2020",876,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2021","2021",1602,,
"ITNI","Non indicato","USERS","utenti del 1522","M","maschi","WORLD","Mondo","ALL_VAL","chiamate valide","2022","2022",1454,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2013","2013",3,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2014","2014",1,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2016","2016",2,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2017","2017",2,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","118_REQUIRED","richiesto intervento del 118","2022","2022",2,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2013","2013",11,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2014","2014",8,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2015","2015",12,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2016","2016",16,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2017","2017",24,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2018","2018",25,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2019","2019",27,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2020","2020",14,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2021","2021",2,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","112_REQUIRED","richiesto intervento del 112","2022","2022",4,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2013","2013",12,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2014","2014",10,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2015","2015",10,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2016","2016",13,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2017","2017",20,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2018","2018",18,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2019","2019",15,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2020","2020",4,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","113_REQUIRED","richiesto  intervento 113","2021","2021",3,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2013","2013",608,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2014","2014",259,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2015","2015",475,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2016","2016",404,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2017","2017",982,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2018","2018",675,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2019","2019",301,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2020","2020",2143,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2021","2021",736,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TRANSF_SER","trasferito servizio","2022","2022",264,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2013","2013",1954,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2014","2014",1059,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2015","2015",900,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2016","2016",774,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2017","2017",1188,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2018","2018",1971,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2019","2019",1484,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2020","2020",3893,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2021","2021",7925,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","NOTRANSF_SER","non trasferito servizio","2022","2022",7038,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2013","2013",14,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2014","2014",11,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2015","2015",12,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2016","2016",19,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2017","2017",26,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2018","2018",26,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2019","2019",28,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2020","2020",15,,
"ITNI","Non indicato","USERS","utenti del 1522","F","femmine","WORLD","Mondo","TOT_EMERG","totale chiamate in emergenza","2021","2021",3,,
