"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","TIPUTENZA2","Tipologia di utenza","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",149,,
"ITC","Nord-ovest","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",28,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",30,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",4,,
"ITC","Nord-ovest","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",28,,
"ITC","Nord-ovest","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",4,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",4,,
"ITC1","Piemonte","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",35,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",6,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",35,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",6,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",46,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",11,,
"ITC1","Piemonte","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",46,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",10,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",9,,
"ITC1","Piemonte","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",9,,
"ITC1","Piemonte","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",17,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",17,,
"ITC3","Liguria","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",21,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",20,,
"ITC3","Liguria","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",3,,
"ITC3","Liguria","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",3,,
"ITC3","Liguria","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",11,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITC4","Lombardia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITC4","Lombardia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",10,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",64,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",14,,
"ITC4","Lombardia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2013","2013",8,,
"ITC4","Lombardia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",56,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",12,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",93,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",19,,
"ITC4","Lombardia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITC4","Lombardia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",8,,
"ITC4","Lombardia","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",82,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",16,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",18,,
"ITC4","Lombardia","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",16,,
"ITC4","Lombardia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",2,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",18,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",9,,
"ITD","Nord-est","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",14,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",8,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",83,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",15,,
"ITD","Nord-est","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2013","2013",2,,
"ITD","Nord-est","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",78,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",15,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",118,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",34,,
"ITD","Nord-est","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",3,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",109,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",33,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",17,,
"ITD","Nord-est","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",10,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",17,,
"ITD","Nord-est","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",10,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",7,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",44,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",8,,
"ITD3","Veneto","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",41,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",8,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",62,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",13,,
"ITD3","Veneto","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",57,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",13,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",4,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",4,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",4,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",4,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",11,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",10,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",8,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",31,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",29,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",41,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",11,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",38,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",10,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2014","2014",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2013","2013",6,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","NRP","Non Indicato","2014","2014",5,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2013","2013",19,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","NRP","Non Indicato","2014","2014",4,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","NRP","Non Indicato","2014","2014",1,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","NRP","Non Indicato","2013","2013",2,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2013","2013",15,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","NRP","Non Indicato","2014","2014",3,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",117,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",24,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","NRP","Non Indicato","2013","2013",1,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2013","2013",7,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2013","2013",2,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","NRP","Non Indicato","2014","2014",1,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2013","2013",107,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","NRP","Non Indicato","2014","2014",22,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2013","2013",165,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","NRP","Non Indicato","2014","2014",35,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2013","2013",5,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2013","2013",10,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","NRP","Non Indicato","2014","2014",2,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2013","2013",2,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","NRP","Non Indicato","2014","2014",1,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2013","2013",148,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","NRP","Non Indicato","2014","2014",31,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","NRP","Non Indicato","2013","2013",29,,
