"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","SI_NO","Disabilità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2013","2013",71,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2014","2014",28,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2015","2015",34,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2016","2016",27,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2017","2017",34,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2018","2018",23,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2019","2019",30,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2020","2020",99,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2021","2021",174,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","1","si","2022","2022",78,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",1757,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",1649,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",1365,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",1319,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",1107,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",1418,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",1346,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",1699,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",1615,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",1505,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",91,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",52,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",166,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",110,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",69,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",19,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",17,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",248,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",471,,
"ITC1","Piemonte","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",538,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2013","2013",1753,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2014","2014",1747,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2015","2015",1282,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2016","2016",1301,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2017","2017",1151,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2018","2018",1501,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2019","2019",1443,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2020","2020",1488,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2021","2021",1074,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","0","no","2022","2022",962,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2013","2013",77,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2014","2014",39,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2015","2015",39,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2016","2016",33,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2017","2017",47,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2018","2018",26,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2019","2019",33,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2020","2020",106,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2021","2021",182,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","1","si","2022","2022",85,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2013","2013",1933,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2014","2014",1847,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2015","2015",1514,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2016","2016",1463,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2017","2017",1283,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2018","2018",1554,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2019","2019",1496,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2020","2020",1870,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2021","2021",1780,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","9","totale","2022","2022",1668,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",103,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",61,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",193,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",129,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",85,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",27,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",20,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",276,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",524,,
"ITC1","Piemonte","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",621,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",10,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",18,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","9","totale","2014","2014",1,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2013","2013",8,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2013","2013",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2014","2014",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2015","2015",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2018","2018",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2019","2019",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","0","no","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","1","si","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2013","2013",42,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2014","2014",29,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2015","2015",13,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2016","2016",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2017","2017",15,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2018","2018",19,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2019","2019",12,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2020","2020",17,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2021","2021",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","0","no","2022","2022",12,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","1","si","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","1","si","2020","2020",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",43,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",30,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",17,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",17,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",19,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",13,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",25,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",13,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",22,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",10,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2013","2013",45,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2014","2014",31,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2015","2015",15,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2016","2016",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2017","2017",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2018","2018",22,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2019","2019",14,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2020","2020",21,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2021","2021",7,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","0","no","2022","2022",12,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","1","si","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","1","si","2020","2020",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","1","si","2021","2021",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2013","2013",47,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2014","2014",32,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2015","2015",19,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2016","2016",18,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2017","2017",17,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2018","2018",22,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2019","2019",15,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2020","2020",29,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2021","2021",17,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","9","totale","2022","2022",26,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",14,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",1,,
